Stream; Time Stamp; Data
R;pause;OFF
E4_Bvp;1652178256,34166;6,701202
E4_Bvp;1652178256,35729;15,57246
E4_Hr;1652178251,10525;91,42432
E4_Ibi;1652178251,10525;0,6562805
E4_Bvp;1652178256,37291;23,32623
E4_Bvp;1652178256,38854;29,37491
E4_Bvp;1652178256,40416;33,46559
E4_Bvp;1652178256,41979;35,72815
E4_Bvp;1652178256,43542;36,57642
E4_Bvp;1652178256,45104;36,60176
E4_Bvp;1652178256,46667;36,30359
E4_Bvp;1652178256,48229;35,93044
E4_Bvp;1652178256,49792;35,4321
E4_Bvp;1652178256,51354;34,51279
E4_Bvp;1652178256,52917;32,78067
E4_Bvp;1652178256,5448;29,9566
E4_Bvp;1652178256,56042;26,01389
E4_Bvp;1652178256,57605;21,20256
E4_Bvp;1652178256,59167;15,99312
E4_Bvp;1652178256,6073;10,92442
E4_Bvp;1652178256,62292;6,420135
E4_Bvp;1652178256,63855;2,649277
E4_Bvp;1652178256,65418;-0,5259247
E4_Bvp;1652178256,6698;-3,51413
E4_Bvp;1652178256,68543;-6,809586
E4_Bvp;1652178256,70105;-10,77089
E4_Bvp;1652178256,71668;-15,42297
E4_Bvp;1652178256,7323;-20,42549
E4_Bvp;1652178256,74793;-25,20528
E4_Bvp;1652178256,76356;-29,22195
E4_Bvp;1652178256,77918;-32,22816
E4_Bvp;1652178256,79481;-34,41386
E4_Bvp;1652178256,81043;-36,25156
E4_Bvp;1652178256,82606;-38,28038
E4_Bvp;1652178256,84168;-40,71944
E4_Bvp;1652178256,85731;-43,32191
E4_Bvp;1652178256,87294;-45,39436
E4_Bvp;1652178256,88856;-46,08784
E4_Bvp;1652178256,90419;-44,75578
ManipulatedHR;1652178251,76153;0
E4_Bvp;1652178256,91981;-41,2122
E4_Bvp;1652178256,93544;-35,82109
E4_Bvp;1652178256,95106;-29,26184
E4_Bvp;1652178256,96669;-22,28131
E4_Bvp;1652178256,98232;-15,42505
E4_Bvp;1652178256,99794;-8,985275
E4_Bvp;1652178257,01357;-3,072037
E4_Bvp;1652178257,02919;2,17923
E4_Bvp;1652178257,04482;6,525223
E4_Bvp;1652178257,06044;9,679733
E4_Hr;1652178251,76153;91,42435
E4_Ibi;1652178251,76153;0,6562803
E4_Bvp;1652178257,07607;11,44405
E4_Bvp;1652178257,0917;11,87796
E4_Bvp;1652178257,10732;11,33987
E4_Bvp;1652178257,12295;10,36275
E4_Bvp;1652178257,13857;9,402603
E4_Bvp;1652178257,1542;8,735886
E4_Bvp;1652178257,16982;8,359802
E4_Bvp;1652178257,18545;8,109512
E4_Bvp;1652178257,20108;7,824905
E4_Bvp;1652178257,2167;7,493622
E4_Bvp;1652178257,23233;7,221558
E4_Bvp;1652178257,24795;7,148605
E4_Bvp;1652178257,26358;7,305435
E4_Bvp;1652178257,2792;7,523254
E4_Bvp;1652178257,29483;7,513489
E4_Bvp;1652178257,31046;7,001129
E4_Bvp;1652178257,32608;5,900162
E4_Bvp;1652178257,34171;4,340256
E4_Bvp;1652178257,35733;2,586914
E4_Bvp;1652178257,37296;0,890976
E4_Bvp;1652178257,38858;-0,7076874
E4_Bvp;1652178257,40421;-2,374268
E4_Bvp;1652178257,41984;-4,386658
E4_Bvp;1652178257,43546;-6,935547
E4_Bvp;1652178257,45109;-9,969162
E4_Bvp;1652178257,46671;-13,15668
E4_Bvp;1652178257,48234;-15,94075
E4_Bvp;1652178257,49796;-17,73909
E4_Bvp;1652178257,51359;-18,05573
E4_Bvp;1652178257,52922;-16,66269
E4_Bvp;1652178257,54484;-13,60632
E4_Bvp;1652178257,56047;-9,203461
E4_Bvp;1652178257,57609;-3,958038
E4_Bvp;1652178257,59172;1,555496
ManipulatedHR;1652178252,46469;0
E4_Bvp;1652178257,60734;6,810883
E4_Hr;1652178252,46469;85,32937
E4_Ibi;1652178252,46469;0,7031577
E4_Bvp;1652178257,62297;11,43243
E4_Bvp;1652178257,6386;15,1814
E4_Bvp;1652178257,65422;17,97484
E4_Bvp;1652178257,66985;19,79582
E4_Bvp;1652178257,68547;20,65092
E4_Bvp;1652178257,7011;20,56667
E4_Bvp;1652178257,71672;19,57823
E4_Bvp;1652178257,73235;17,75392
E4_Bvp;1652178257,74798;15,25311
E4_Bvp;1652178257,7636;12,33008
E4_Gsr;1652178256,516;0,351127
E4_Gsr;1652178256,766;0,3524085
E4_Gsr;1652178257,016;0,3549714
E4_Gsr;1652178257,266;0,351127
E4_Gsr;1652178257,516;0,3498455
E4_Gsr;1652178257,766;0,351127
E4_Bvp;1652178257,77923;9,314728
E4_Bvp;1652178257,79485;6,584076
E4_Bvp;1652178257,81048;4,435165
E4_Bvp;1652178257,8261;2,990509
E4_Bvp;1652178257,84173;2,160126
E4_Bvp;1652178257,85736;1,66803
E4_Bvp;1652178257,87298;1,181534
E4_Bvp;1652178257,88861;0,455307
E4_Bvp;1652178257,90423;-0,6136627
E4_Bvp;1652178257,91986;-1,997131
E4_Bvp;1652178257,93548;-3,587616
E4_Bvp;1652178257,95111;-5,336487
E4_Bvp;1652178257,96674;-7,234894
E4_Bvp;1652178257,98236;-9,283951
E4_Bvp;1652178257,99799;-11,45924
