Stream, Time Stamp, Data
R,pause,OFF
E4_Bvp,1652302758.68188,-2.58239
E4_Bvp,1652302758.69751,-3.018185
E4_Bvp,1652302758.71313,-3.633743
E4_Bvp,1652302758.72876,-4.297565
E4_Bvp,1652302758.74439,-4.964138
E4_Bvp,1652302758.76001,-5.686489
E4_Bvp,1652302758.77564,-6.532013
E4_Bvp,1652302758.79126,-7.534077
E4_Bvp,1652302758.80689,-8.657688
E4_Bvp,1652302758.82251,-9.841923
E4_Bvp,1652302758.83814,-11.03842
E4_Bvp,1652302758.85377,-12.24735
E4_Bvp,1652302758.86939,-13.53445
E4_Bvp,1652302758.88502,-14.93272
E4_Bvp,1652302758.90064,-16.34717
E4_Bvp,1652302758.91627,-17.50976
E4_Bvp,1652302758.93189,-18.04047
E4_Bvp,1652302758.94752,-17.60482
E4_Bvp,1652302758.96315,-16.09874
E4_Bvp,1652302758.97877,-13.72499
E4_Bvp,1652302758.9944,-10.91102
E4_Bvp,1652302759.01002,-8.091766
E4_Bvp,1652302759.02565,-5.515251
E4_Bvp,1652302759.04127,-3.172596
E4_Bvp,1652302759.0569,-0.9309311
E4_Bvp,1652302759.07253,1.271881
E4_Bvp,1652302759.08815,3.282444
E4_Bvp,1652302759.10378,4.791836
E4_Bvp,1652302759.1194,5.499401
E4_Bvp,1652302759.13503,5.347744
E4_Bvp,1652302759.15065,4.585594
E4_Bvp,1652302759.16628,3.686275
E4_Bvp,1652302759.18191,3.140335
E4_Gsr,1652302758.028,0.5511801
E4_Gsr,1652302758.278,0.5499048
E4_Gsr,1652302758.528,0.5473543
E4_Gsr,1652302758.778,0.5499048
E4_Gsr,1652302759.028,0.546079
E4_Gsr,1652302759.278,0.546079
E4_Bvp,1652302759.19753,3.220139
E4_Bvp,1652302759.21316,3.899902
E4_Bvp,1652302759.22878,4.912064
E4_Bvp,1652302759.24441,5.948185
E4_Bvp,1652302759.26003,6.797443
E4_Bvp,1652302759.27566,7.448851
E4_Bvp,1652302759.29129,8.016115
E4_Bvp,1652302759.30691,8.610897
E4_Bvp,1652302759.32254,9.212234
E4_Bvp,1652302759.33816,9.671217
E4_Bvp,1652302759.35379,9.802654
E4_Bvp,1652302759.36941,9.51078
E4_Bvp,1652302759.38504,8.904783
E4_Bvp,1652302759.40067,8.226002
E4_Bvp,1652302759.41629,7.736689
E4_Bvp,1652302759.43192,7.541128
E4_Bvp,1652302759.44754,7.533522
E4_Bvp,1652302759.46317,7.463943
E4_Bvp,1652302759.4788,7.104725
E4_Bvp,1652302759.49442,6.397413
E4_Bvp,1652302759.51005,5.483219
E4_Bvp,1652302759.52567,4.589741
E4_Bvp,1652302759.5413,3.886425
E4_Bvp,1652302759.55692,3.3964
E4_Bvp,1652302759.57255,3.017286
E4_Bvp,1652302759.58818,2.639526
E4_Bvp,1652302759.6038,2.22703
E4_Bvp,1652302759.61943,1.822205
E4_Bvp,1652302759.63505,1.458805
E4_Bvp,1652302759.65068,1.065937
E4_Bvp,1652302759.6663,0.4580383
E4_Bvp,1652302759.68193,-0.5834885
E4_Bvp,1652302759.69756,-2.140987
E4_Bvp,1652302759.71318,-4.089052
E4_Bvp,1652302759.72881,-6.145226
E4_Bvp,1652302759.74443,-7.98855
E4_Bvp,1652302759.76006,-9.456768
E4_Bvp,1652302759.77568,-10.58691
E4_Bvp,1652302759.79131,-11.56052
E4_Bvp,1652302759.80694,-12.55542
E4_Bvp,1652302759.82256,-13.64368
E4_Bvp,1652302759.83819,-14.77517
E4_Bvp,1652302759.85381,-15.82097
E4_Bvp,1652302759.86944,-16.70308
E4_Bvp,1652302759.88506,-17.36472
E4_Bvp,1652302759.90069,-17.76616
E4_Bvp,1652302759.91632,-17.80454
E4_Bvp,1652302759.93194,-17.29048
E4_Bvp,1652302759.94757,-16.01936
E4_Bvp,1652302759.96319,-13.93759
E4_Bvp,1652302759.97882,-11.19897
E4_Bvp,1652302759.99444,-8.152012
E4_Bvp,1652302760.01007,-5.248255
E4_Bvp,1652302760.0257,-2.814884
E4_Bvp,1652302760.04132,-0.9657421
E4_Bvp,1652302760.05695,0.4021797
E4_Bvp,1652302760.07257,1.531317
E4_Bvp,1652302760.0882,2.666265
E4_Bvp,1652302760.10382,3.92729
E4_Bvp,1652302760.11945,5.274294
E4_Bvp,1652302760.13508,6.563726
E4_Bvp,1652302760.1507,7.617868
E4_Bvp,1652302760.16633,8.315233
E4_Bvp,1652302760.18195,8.621342
E4_Bvp,1652302760.19758,8.586737
E4_Bvp,1652302760.2132,8.314186
E4_Bvp,1652302760.22883,7.935526
E4_Bvp,1652302760.24446,7.607592
E4_Bvp,1652302760.26008,7.48443
E4_Bvp,1652302760.27571,7.681437
E4_Bvp,1652302760.29133,8.214672
E4_Bvp,1652302760.30696,8.999606
E4_Bvp,1652302760.32258,9.842211
E4_Bvp,1652302760.33821,10.52031
E4_Bvp,1652302760.35384,10.8826
E4_Bvp,1652302760.36946,10.88497
E4_Bvp,1652302760.38509,10.61207
E4_Bvp,1652302760.40071,10.1909
E4_Bvp,1652302760.41634,9.71733
E4_Bvp,1652302760.43196,9.2237
E4_Bvp,1652302760.44759,8.714233
E4_Bvp,1652302760.46322,8.2087
E4_Bvp,1652302760.47884,7.75211
E4_Bvp,1652302760.49447,7.392735
E4_Bvp,1652302760.51009,7.099864
E4_Bvp,1652302760.52572,6.751409
E4_Bvp,1652302760.54134,6.202816
E4_Bvp,1652302760.55697,5.373822
E4_Bvp,1652302760.5726,4.333229
E4_Bvp,1652302760.58822,3.283565
E4_Bvp,1652302760.60385,2.435528
E4_Bvp,1652302760.61947,1.841127
E4_Bvp,1652302760.6351,1.35684
E4_Bvp,1652302760.65072,0.6796246
E4_Bvp,1652302760.66635,-0.4631948
E4_Bvp,1652302760.68198,-2.150126
E4_Bvp,1652302760.6976,-4.195815
E4_Bvp,1652302760.71323,-6.214379
E4_Bvp,1652302760.72885,-7.829118
E4_Gsr,1652302759.528,0.5486296
E4_Gsr,1652302759.778,0.5486296
E4_Gsr,1652302760.028,0.5486296
E4_Gsr,1652302760.278,0.5473543
E4_Gsr,1652302760.528,0.546079
E4_Gsr,1652302760.778,0.5511801
E4_Bvp,1652302760.74448,-8.829577
E4_Bvp,1652302760.7601,-9.272773
E4_Bvp,1652302760.77573,-9.424901
E4_Bvp,1652302760.79136,-9.635498
E4_Bvp,1652302760.80698,-10.18047
E4_Bvp,1652302760.82261,-11.18467
E4_Bvp,1652302760.83823,-12.59837
E4_Bvp,1652302760.85386,-14.25469
E4_Bvp,1652302760.86948,-15.91478
E4_Bvp,1652302760.88511,-17.28387
E4_Bvp,1652302760.90074,-18.0355
ManipulatedHR,1652302752.87952,96.0562
E4_Bvp,1652302760.91636,-17.85074
E4_Bvp,1652302760.93199,-16.52053
E4_Bvp,1652302760.94761,-14.06924
E4_Bvp,1652302760.96324,-10.80128
E4_Bvp,1652302760.97886,-7.218819
E4_Bvp,1652302760.99449,-3.877327
E4_Bvp,1652302761.01012,-1.192842
E4_Bvp,1652302761.02574,0.7050047
E4_Bvp,1652302761.04137,1.958118
E4_Bvp,1652302761.05699,2.87214
E4_Hr,1652302752.87952,59.99723
E4_Ibi,1652302752.87952,1.000046
E4_Bvp,1652302761.07262,3.752038
E4_Bvp,1652302761.08824,4.775638
E4_Bvp,1652302761.10387,5.945139
E4_Bvp,1652302761.1195,7.149098
E4_Bvp,1652302761.13512,8.230983
E4_Bvp,1652302761.15075,9.065369
E4_Bvp,1652302761.16637,9.596869
E4_Bvp,1652302761.182,9.871334
E4_Bvp,1652302761.19762,9.987244
E4_Bvp,1652302761.21325,10.08872
E4_Bvp,1652302761.22888,10.28405
E4_Bvp,1652302761.2445,10.61358
E4_Bvp,1652302761.26013,11.02819
E4_Bvp,1652302761.27575,11.42049
E4_Bvp,1652302761.29138,11.69203
E4_Bvp,1652302761.307,11.77375
E4_Bvp,1652302761.32263,11.67666
E4_Bvp,1652302761.33826,11.4226
E4_Bvp,1652302761.35388,11.03967
E4_Bvp,1652302761.36951,10.55138
E4_Bvp,1652302761.38513,9.988741
E4_Bvp,1652302761.40076,9.403576
E4_Bvp,1652302761.41638,8.839831
E4_Bvp,1652302761.43201,8.31504
E4_Bvp,1652302761.44764,7.777175
E4_Bvp,1652302761.46326,7.127179
E4_Bvp,1652302761.47889,6.267699
E4_Bvp,1652302761.49451,5.181321
E4_Bvp,1652302761.51014,3.945554
E4_Bvp,1652302761.52576,2.722899
E4_Bvp,1652302761.54139,1.6861
E4_Bvp,1652302761.55702,0.9215579
E4_Bvp,1652302761.57264,0.4284606
E4_Bvp,1652302761.58827,0.12081
E4_Bvp,1652302761.60389,-0.09209466
E4_Bvp,1652302761.61952,-0.2789507
E4_Bvp,1652302761.63514,-0.4686909
E4_Bvp,1652302761.65077,-0.6991594
E4_Bvp,1652302761.6664,-1.042214
E4_Bvp,1652302761.68202,-1.579634
E4_Bvp,1652302761.69765,-2.365142
E4_Bvp,1652302761.71327,-3.367101
E4_Bvp,1652302761.7289,-4.50006
E4_Bvp,1652302761.74452,-5.634731
E4_Bvp,1652302761.76015,-6.71327
E4_Bvp,1652302761.77578,-7.761366
E4_Bvp,1652302761.7914,-8.906251
E4_Bvp,1652302761.80703,-10.3238
E4_Bvp,1652302761.82265,-12.11886
E4_Bvp,1652302761.83828,-14.25607
E4_Bvp,1652302761.8539,-16.53097
E4_Bvp,1652302761.86953,-18.6237
